"DATAID","ASSIGNMENT","STRING","STRING","TARGET","INPUT","INPUT","INPUT","INPUT","INPUT","INPUT","INPUT","INPUT","INPUT","INPUT","INPUT","INPUT","INPUT","INPUT","INPUT"
"DATAID","ASSIGNMENT","Compound Name","SMILES","Target","SpMax6_Bhs","R_TpiPCTPC","AATS3p","VP-0","SIC1","nsssSnH","MIC0","nN","nC","CIC2","R_TpiPCTPC","MLFER_L","maxsAsH2","WPOL","RNCG"
"UMLYSI0312","T","","CCCCOCC(C)O","31.7","2.1318695516175983","1.0","0.872775410832964","6.2612392798996375","0.44353695468539733","0.0","11.248590157410334","0","7","1.2603910001730778","1.0","4.177","0.0","6.0","0.40919620249996264"
"UMLYSI0313","L","","COC(C)(C)C","31.5","0.5405405405405412","1.0","1.1080012843636373","4.908248290463863","0.3635052389792129","0.0","10.258438165292631","0","5","2.1132833342948745","1.0","2.217","0.0","3.0","0.7761616002908654"
"UMLYSI0314","L","","CCCCOC=O","31","1.510641782125138","1.2142857142857142","0.9035352612464371","4.515167193676994","0.5606461226512192","0.0","12.494984980042707","0","5","0.8679345589507923","1.2142857142857142","2.8819999999999997","0.0","4.0","0.43201522048701974"
"UMLYSI0315","L","","COC(=O)C(C)(C)C","30.8","1.8499295925326942","1.1944444444444444","1.1992265605263168","5.816496580927726","0.4473018007017255","0.0","12.01211118826268","0","6","1.9019550008653878","1.1944444444444444","2.9459999999999997","0.0","8.0","0.43258926112006946"
"UMLYSI0316","T","","CCC(=O)C(C)C","30.7","1.5181648444267104","1.2142857142857142","1.009440420415078","5.192705340840036","0.4080774515197963","0.0","10.299818506707174","0","6","1.712069737525305","1.2142857142857142","3.16","0.0","6.0","0.6372400320412676"
"UMLYSI0317","L","","CCCCC(=O)CC","30.7","1.9319708342374668","1.1944444444444444","0.9356126587704178","5.736675415210053","0.3955307029287847","0.0","9.968326343312846","0","7","1.4322625001966793","1.1944444444444444","3.887","0.0","6.0","0.5695162964868883"
"UMLYSI0318","L","","CC(C)(C)C=O","30.6","0.5855453199162592","1.2380952380952381","1.134071190909092","4.485598559653489","0.47993417945087063","0.0","10.71860944884017","0","5","2.0802632821965177","1.2380952380952381","2.5","0.0","3.0","0.6530927884451777"
"UMLYSI0319","L","","CC(C)COC=O","30.4","1.2877417320025946","1.2142857142857142","1.0017479098372502","4.678303900493526","0.5606461226512192","0.0","12.494984980042707","0","5","1.1476338237839374","1.2142857142857142","2.654","0.0","4.0","0.4344418244612081"
"UMLYSI0320","T","","CCCCCC","30.4","1.4738043173094395","1.0","0.8684712732528009","4.82842712474619","0.26765360830862855","0.0","6.6160959460597875","0","6","2.275488750216347","1.0","2.768","0.0","3.0","0.1874272471969796"
"UMLYSI0321","L","","CCOC(=O)C=CC","30.3","1.510529067870036","1.5833333333333333","0.9749821124460711","5.178303900493526","0.6536042149571435","0.0","12.448276924806445","0","6","0.6394319446848296","1.5833333333333333","3.2979999999999996","0.0","6.0","0.42116349902278655"
"UMLYSI0322","L","","CCCC(C)O","30.2","1.2851855688945857","1.0","0.8566141296816409","4.4387774270626785","0.4397215005803525","0.0","10.258438165292631","0","5","1.306098611351496","1.0","2.891","0.0","3.0","0.6794350284592623"
"UMLYSI0323","L","","CC(C)(C)OC=O","30","1.169685496037864","1.2142857142857142","1.114884180125","4.893846850117352","0.5209999625995123","0.0","12.494984980042707","0","5","1.9578948538320167","1.2142857142857142","2.4699999999999998","0.0","4.0","0.45307067294868153"
"UMLYSI0324","L","","C=CC(=O)OCCC","30","1.533868282949223","1.4166666666666667","0.9171446965221932","5.015167193676994","0.6748359856175816","0.0","12.448276924806445","0","6","0.5974937501201922","1.4166666666666667","3.251","0.0","6.0","0.41039737691642064"
"UMLYSI0325","L","","CCC(C)(C)C(=O)O","30","1.9706430810761442","1.1944444444444444","1.1541915021612283","5.562568667150369","0.504750722740918","0.0","12.01211118826268","0","6","1.6264662506490413","1.1944444444444444","3.4570000000000007","0.0","9.0","0.41196272380060084"
"UMLYSI0326","L","","CCCCCCO","30","1.6715650685526076","1.0","0.8643767347578346","4.982747501432696","0.3917332194523776","0.0","9.935135926835507","0","6","1.55975654772207","1.0","3.6180000000000003","0.0","4.0","0.6075567198696946"
"UMLYSI0327","L","","CCOC(=O)C(C)CC","29.3","2.0848489434844164","1.1777777777777778","0.9766227292007034","6.3080604124904465","0.4419763338967972","0.0","11.608038931487028","0","7","1.4143184788252525","1.1777777777777778","3.629","0.0","9.0","0.4025618746514914"
"UMLYSI0328","L","","CCC(O)CC","29.1","1.256113679890717","1.0","0.8600920940111022","4.4387774270626785","0.4397215005803525","0.0","10.258438165292631","0","5","1.5283208335737184","1.0","2.891","0.0","4.0","0.6791235543412892"
"UMLYSI0329","V","","C=C(C)C(=O)OC","29","0.827992074482284","1.4642857142857142","1.2611408436842109","4.523603362114274","0.70121550500188","0.0","13.026705344297667","0","5","0.7673183336217964","1.4642857142857142","2.7289999999999996","0.0","6.0","0.4503725196275706"
"UMLYSI0330","L","","CCC(C=O)CC","29","1.612311023451285","1.2142857142857142","0.9993158321055489","4.9771623912162095","0.4789564698014677","0.0","10.299818506707174","0","6","1.4478828949645752","1.2142857142857142","3.183","0.0","6.0","0.5760064055221035"
"UMLYSI0331","L","","CCC(C)C(C)=O","29","1.4457064147629897","1.2142857142857142","1.0489202942907445","5.192705340840036","0.4422103501161981","0.0","10.299818506707174","0","6","1.1718243424468624","1.2142857142857142","3.16","0.0","6.0","0.6343987641998391"
"UMLYSI0332","L","","CCC(C)OC","28.6","1.0559863400402882","1.0","0.96202114888906","4.692705340840036","0.400208370479854","0.0","10.258438165292631","0","5","1.2369256948050222","1.0","2.4010000000000002","0.0","4.0","0.7434629035444525"
"UMLYSI0333","V","","CCCC(=O)CCC","28.5","1.7308099766995775","1.1944444444444444","0.9356126587704178","5.736675415210053","0.3955307029287847","0.0","9.968326343312846","0","7","1.7049897729239514","1.1944444444444444","3.887","0.0","6.0","0.5671117209717152"
"UMLYSI0334","T","","COC(=O)CC(C)C","28.4","1.8104115574541197","1.1944444444444444","1.0618837205997906","5.6009536313038994","0.47917284808706234","0.0","12.01211118826268","0","6","1.2132331253245203","1.1944444444444444","3.13","0.0","6.0","0.4269826703797158"
"UMLYSI0335","L","","CCCCC(=O)OCC","28.4","2.0633232407583657","1.1777777777777778","0.8996878729570221","6.144923705673916","0.449231942654911","0.0","11.608038931487028","0","7","1.1960771741011706","1.1777777777777778","3.8569999999999998","0.0","7.0","0.4009954712780509"
"UMLYSI0336","T","","CCCOCCC","28","1.6270161044221862","1.0","0.8304150090709524","5.236675415210053","0.35707039619354103","0.0","9.935135926835507","0","6","1.786179762110807","1.0","3.1279999999999997","0.0","4.0","0.6656938696219009"
"UMLYSI0337","L","","CC(C)CC=O","27.9","1.1960058290683626","1.2380952380952381","0.9841394727421213","4.270055610029662","0.5229792966721748","0.0","10.71860944884017","0","5","1.2193609377704338","1.2380952380952381","2.684","0.0","3.0","0.6471065694985221"
"UMLYSI0338","L","","CCCC(C)C=O","27.6","1.5625246380752418","1.2142857142857142","0.9753533491329537","4.9771623912162095","0.4789564698014677","0.0","10.299818506707174","0","6","1.237356579175101","1.2142857142857142","3.183","0.0","5.0","0.5779217387117606"
"UMLYSI0339","L","","CC(C)(C)O","27.5","0.551724137931035","1.0","0.9399114127999998","3.947213595499958","0.432042580484902","0.0","10.661101907048607","0","4","2.2189475010096187","1.0","2.208","0.0","0.0","0.7802847328899652"
"UMLYSI0340","L","","CC=CC(=O)OC","27.3","1.1662629698272364","1.6428571428571428","1.123798003757684","4.471197119306978","0.70121550500188","0.0","13.026705344297667","0","5","0.633985000288463","1.6428571428571428","2.799","0.0","5.0","0.4481541762080487"
"UMLYSI0341","T","","CCOC(CC)OCC","27.3","2.0373659267719515","1.0","0.8726737720204177","6.515167193676994","0.3733235093510264","0.0","11.248590157410334","0","7","1.781173000519232","1.0","3.7589999999999995","0.0","8.0","0.41330348798725974"
"UMLYSI0342","V","","CCCCCC=O","26.7","1.5261915725080897","1.2142857142857142","0.8924891197376197","4.814025684399679","0.46960345682260674","0.0","10.299818506707174","0","6","1.2770875003415996","1.2142857142857142","3.411","0.0","4.0","0.5778712638649948"
"UMLYSI0343","L","","CCCCCC(=O)OC","26.7","1.9599267755032157","1.1777777777777778","0.9650962087506819","6.144923705673916","0.4419763338967972","0.0","11.608038931487028","0","7","1.1747630438545156","1.1777777777777778","3.8569999999999998","0.0","7.0","0.39715732677705445"
"UMLYSI0344","L","","CC(=O)C(C)C","26.6","0.5555555555555567","1.2380952380952381","1.0293312777698","4.485598559653489","0.4496987351738496","0.0","10.71860944884017","0","5","1.3915414066556502","1.2380952380952381","2.661","0.0","4.0","0.7185212329354945"
"UMLYSI0345","L","","C1CCOCC1","26.5","1.3486888932943555","1.0","0.8714545482457435","3.9437821963966004","0.3754036179525454","0.0","10.71860944884017","0","5","1.7193609377704338","1.0","2.984","0.0","3.0","0.7792494905273062"
"UMLYSI0346","L","","CC(C)CO","26.2","0.5853658536585371","1.0","0.8863276768163331","3.731670645876131","0.4790516180600359","0.0","10.661101907048607","0","4","1.3006516669551291","1.0","2.392","0.0","2.0","0.7319567265885071"
"UMLYSI0347","V","","CCOC(=O)C(C)C","26.1","1.677528965262508","1.1944444444444444","0.944034608636527","5.6009536313038994","0.4473018007017255","0.0","12.01211118826268","0","6","1.6264662506490408","1.1944444444444444","3.13","0.0","7.0","0.4329750779723476"
"UMLYSI0348","L","","CCC(CC)C(=O)O","25.9","1.874277641029204","1.1944444444444444","1.0036664478541828","5.347025717526542","0.5134839488102789","0.0","12.01211118826268","0","6","1.3754887502163475","1.1944444444444444","3.641","0.0","8.0","0.40693828886589034"
"UMLYSI0349","L","","CCCOCC(C)O","25.8","1.816620927104565","1.0","0.8468520739018673","5.55413249871309","0.46889158660256125","0.0","11.58313237654466","0","6","1.1595352274694064","1.0","3.6779999999999995","0.0","5.0","0.43343835926650265"
"UMLYSI0350","L","","CCCCC(C)=O","25.6","1.545186943754496","1.2142857142857142","0.933876142509898","5.029568634023505","0.4422103501161981","0.0","10.299818506707174","0","6","1.1320934212803642","1.2142857142857142","3.388","0.0","4.0","0.6332434039791166"
"UMLYSI0351","L","","CC(C)OCCO","25.5","1.5789745133878197","1.0","0.8563439393941104","4.847025717526542","0.4789564698014677","0.0","11.972549709172307","0","5","1.3426197370698376","1.0","3.179","0.0","4.0","0.4644772203450485"
"UMLYSI0352","V","","CCCC(=O)CC","25.5","1.6520536130756183","1.2142857142857142","0.9202020195277952","5.029568634023505","0.4174304644986572","0.0","10.299818506707174","0","6","1.3426197370698376","1.2142857142857142","3.388","0.0","5.0","0.6340881105208266"
"UMLYSI0353","T","","CCCC(=O)OCC","25.5","1.7044087616304198","1.1944444444444444","0.8753631886732626","5.437816924487368","0.47917284808706223","0.0","12.01211118826268","0","6","1.0754887502163473","1.1944444444444444","3.3579999999999997","0.0","6.0","0.4301709787375809"
"UMLYSI0354","L","","CCCCCO","25.4","1.5032628435732314","1.0","0.8325270361276919","4.275640720246148","0.4296641986983926","0.0","10.258438165292631","0","5","1.2369256948050222","1.0","3.119","0.0","3.0","0.6615799607217605"
"UMLYSI0355","V","","C=C(C)C(=O)OCC","25.4","1.4883427983067925","1.4166666666666667","1.0681790395390713","5.230710143300821","0.6536042149571435","0.0","12.448276924806445","0","6","0.7505430557959407","1.4166666666666667","3.2279999999999998","0.0","7.0","0.4231255323958695"
"UMLYSI0356","L","","CCCCOCCO","25.3","1.8400673746914495","1.0","0.8453273411773339","5.390995791896559","0.4408112907491821","0.0","11.58313237654466","0","6","1.2847573866586557","1.0","3.906","0.0","5.0","0.42729038422270454"
"UMLYSI0357","L","","C=CC(C)(C)O","25","0.52193373396696","1.2380952380952381","1.0550672129580003","4.2316706458761315","0.6521146483360875","0.0","10.71860944884017","0","5","1.2193609377704338","1.2380952380952381","2.6","0.0","3.0","0.6303197669504983"
"UMLYSI0358","T","","CCC(C)C(=O)OC","24.9","1.8617171946756228","1.1944444444444444","1.0514192419826063","5.6009536313038994","0.47917284808706234","0.0","12.01211118826268","0","6","1.1132331253245207","1.1944444444444444","3.13","0.0","8.0","0.4270920144575027"
"UMLYSI0359","T","","CCC(C)O","24.8","0.5853658536585371","1.0","0.8128807399395992","3.731670645876131","0.4790516180600359","0.0","10.661101907048607","0","4","1.1673183336217963","1.0","2.392","0.0","2.0","0.7485289134546143"
"UMLYSI0360","L","","CCCCC","24.6","0.5882352941176474","1.0","0.8349910676938883","4.121320343559642","0.2836856987852219","0.0","6.5887808142979205","0","5","2.0599735299208164","1.0","2.2689999999999997","0.0","2.0","0.22098477972685635"
"UMLYSI0361","L","","CCCOC(C)=O","24.4","1.4675061124688635","1.2142857142857142","0.854329762292758","4.730710143300821","0.5219344062988477","0.0","12.494984980042707","0","5","0.7946926473133491","1.2142857142857142","2.859","0.0","4.0","0.46658119598883346"
"UMLYSI0362","L","","CC(=O)OC(C)C","23.7","1.196500944174597","1.2142857142857142","0.9167497734860001","4.893846850117352","0.4931519895790563","0.0","12.494984980042707","0","5","1.3096860297935535","1.2142857142857142","2.631","0.0","4.0","0.4773324888899265"
"UMLYSI0363","L","","CCCCOC","23","1.2940316407456622","1.0","0.9030568781783632","4.529568634023505","0.400208370479854","0.0","10.258438165292631","0","5","1.0838763891292742","1.0","2.6289999999999996","0.0","3.0","0.7204179728831276"
"UMLYSI0364","L","","CCC(C)C=O","22.7","1.1148211366099723","1.2380952380952381","0.9679791455814543","4.270055610029662","0.5229792966721748","0.0","10.71860944884017","0","5","1.0943609377704338","1.2380952380952381","2.684","0.0","4.0","0.6436760388566356"
"UMLYSI0365","T","","CCOC(C)OCC","22.4","1.7584810081002757","1.0","0.8615885965316664","5.8080604124904465","0.3674504070754056","0.0","11.58313237654466","0","6","1.9331511369536734","1.0","3.26","0.0","6.0","0.4399300664845531"
"UMLYSI0366","L","","CCCCC(=O)OC","22.3","1.8269463306100457","1.1944444444444444","0.9562629724180532","5.437816924487368","0.47917284808706223","0.0","12.01211118826268","0","6","0.9754887502163472","1.1944444444444444","3.3579999999999997","0.0","6.0","0.42532957417984585"
"UMLYSI0367","T","","COC(=O)C(C)C","22.2","1.4212967256433295","1.2142857142857142","1.031930277623931","4.893846850117352","0.4931519895790563","0.0","12.494984980042707","0","5","1.3096860297935535","1.2142857142857142","2.631","0.0","6.0","0.4611259189242376"
"UMLYSI0368","V","","COC1CCCCO1","22.1","1.6892463135974947","1.0","0.9600232480863566","5.222273974863542","0.4241639793857496","0.0","12.01211118826268","0","6","1.1132331253245207","1.0","3.6149999999999998","0.0","7.0","0.45291664172027507"
"UMLYSI0369","T","","CCCCO","22","0.6153846153846156","1.0","0.7815675183194659","3.5685339390596003","0.4790516180600359","0.0","10.661101907048607","0","4","0.9836591668108983","1.0","2.6199999999999997","0.0","2.0","0.7261595186738343"
"UMLYSI0370","L","","C=CC(=O)OCC","22","1.2869189710684223","1.4642857142857142","0.9218518367632722","4.3080604124904465","0.7207578494776283","0.0","13.026705344297667","0","5","0.5836591668108988","1.4642857142857142","2.752","0.0","5.0","0.44195910577166814"
"UMLYSI0371","L","","O=C1CCCC1","22","0.652173913043479","1.2571428571428571","0.8226416400643527","3.736675415210053","0.47470092992561297","0.0","11.180950466987653","0","5","1.428571428571428","1.2571428571428571","3.245","0.0","2.0","0.7649521076723171"
"UMLYSI0372","T","","CC(C)C=O","21.2","0.5454545454545459","1.2666666666666666","0.9131399441642913","3.5629488288431146","0.5499186769561745","0.0","11.26589917459177","0","4","1.3469057695636102","1.2666666666666666","2.185","0.0","2.0","0.7293882040543119"
"UMLYSI0373","L","","CCCC(C)=O","21.1","0.5769230769230775","1.2380952380952381","0.9133213566163327","4.322461852836958","0.4809487351738496","0.0","10.71860944884017","0","5","0.8443609377704338","1.2380952380952381","2.8890000000000002","0.0","3.0","0.7140094235327596"
"UMLYSI0374","L","","CCC(=O)CC","21.1","0.5769230769230775","1.2380952380952381","0.8955449967395992","4.322461852836958","0.4184487351738496","0.0","10.71860944884017","0","5","1.7193609377704338","1.2380952380952381","2.8890000000000002","0.0","4.0","0.7189960879402292"
"UMLYSI0375","L","","CCCCC=O","21.1","1.2870312498578977","1.2380952380952381","0.8625155808964842","4.106918903213131","0.5229792966721748","0.0","10.71860944884017","0","5","1.0471804688852169","1.2380952380952381","2.912","0.0","3.0","0.6432389936075545"
"UMLYSI0376","L","","CCOCCOCC","20.4","1.8041493893028808","1.0","0.8504780722457433","5.644923705673916","0.33437329632399143","0.0","11.58313237654466","0","6","2.159535227469406","1.0","3.4879999999999995","0.0","5.0","0.4505346635287369"
"UMLYSI0377","L","","C1CCOC1","20.3","0.6666666666666665","1.0","0.7441770900781425","3.236675415210053","0.4179485904642344","0.0","11.26589917459177","0","4","1.5384615384615383","1.0","2.485","0.0","0.0","0.874144514739658"
"UMLYSI0378","L","","CC(C)OC=O","20.3","0.9310120927047789","1.2380952380952381","0.9435556445693037","3.9711971193069777","0.5938034053704263","0.0","13.076372916623269","0","4","1.25069821459478","1.2380952380952381","2.155","0.0","3.0","0.4764602543983934"
"UMLYSI0379","L","","CCCOC=O","20.3","1.0433866342334674","1.2380952380952381","0.8648521521952169","3.808060412490447","0.6313247675185968","0.0","13.076372916623269","0","4","0.6253491072973896","1.2380952380952381","2.3829999999999996","0.0","3.0","0.4658091704122588"
"UMLYSI0380","V","","CCOC(=O)CC","20.3","1.5243018222312799","1.2142857142857142","0.8359404244892408","4.730710143300821","0.4931519895790563","0.0","12.494984980042707","0","5","1.1476338237839374","1.2142857142857142","2.859","0.0","5.0","0.4653915319628507"
"UMLYSI0381","L","","CCC(O)COC","19.8","1.4826766801426774","1.0","0.9213175148149723","4.847025717526542","0.5285162410365495","0.0","11.972549709172307","0","5","0.7110407897014164","1.0","3.179","0.0","5.0","0.4527167508394548"
"UMLYSI0382","L","","C=CC(=O)OC","19.4","0.46153846153846145","1.5238095238095237","1.1025694870536924","3.6009536313038994","0.7789429456511298","0.0","13.734804934707388","0","4","0.5629072918469564","1.5238095238095237","2.2529999999999997","0.0","4.0","0.47153380012489426"
"UMLYSI0383","V","","CC(C)O","19.2","0.5625000000000001","1.0","0.7252025109496669","3.0245638646895836","0.49670592904742633","0.0","11.17145732691678","0","3","1.4591479170272454","1.0","1.8929999999999998","0.0","0.0","0.8336378597863797"
"UMLYSI0384","L","","CCC1CO1","18.8","0.6315789473684215","1.0","0.8432845227495452","3.399812122026584","0.5010987918264866","0.0","11.26589917459177","0","4","0.6734528847818049","1.0","2.2569999999999997","0.0","2.0","0.8051650122978358"
"UMLYSI0385","L","","CC(C)C(=O)O","18.8","0.5714285714285721","1.2380952380952381","0.9271314391189995","3.9328121551534467","0.5938034053704263","0.0","13.076372916623269","0","4","1.250698214594781","1.2380952380952381","2.643","0.0","4.0","0.4706070366479234"
"UMLYSI0386","V","","CCCC(=O)OC","18.6","1.6014748448594085","1.2142857142857142","0.9419470376720686","4.730710143300821","0.5219344062988477","0.0","12.494984980042707","0","5","0.7946926473133491","1.2142857142857142","2.859","0.0","5.0","0.4579586401868319"
"UMLYSI0387","L","","COCC(C)OC","18.6","1.3295196876506656","1.0","1.0456845593414998","5.1009536313038994","0.4174304644986572","0.0","11.972549709172307","0","5","1.2770875003415991","1.0","2.761","0.0","5.0","0.4787702310771364"
"UMLYSI0388","L","","CCOCOCC","18.5","1.4206121717957079","1.0","0.8569599084729328","4.937816924487368","0.3926505788811164","0.0","11.972549709172307","0","5","1.6584092107540487","1.0","2.989","0.0","4.0","0.4477109395772177"
"UMLYSI0389","L","","CCCC(=O)O","18.1","0.6000000000000002","1.2380952380952381","0.8267655176342301","3.769675448336916","0.6313247675185968","0.0","13.076372916623269","0","4","0.6253491072973896","1.2380952380952381","2.8710000000000004","0.0","3.0","0.46743168729977197"
"UMLYSI0390","T","","CCCOC","18","0.5714285714285717","1.0","0.8658061716870827","3.822461852836958","0.4331505641815983","0.0","10.661101907048607","0","4","0.9006516669551297","1.0","2.13","0.0","2.0","0.8006219360077694"
"UMLYSI0391","L","","COCCCO","17.9","1.3434925550580097","1.0","0.858823114536666","3.9767822295234634","0.5229792966721748","0.0","12.425204132167778","0","4","0.9221804688852169","1.0","2.9799999999999995","0.0","3.0","0.5035837471847777"
"UMLYSI0392","T","","CCCC=O","17.6","0.5714285714285718","1.2666666666666666","0.8100618879244997","3.399812122026584","0.5914937776373007","0.0","11.26589917459177","0","4","0.8272990386279586","1.2666666666666666","2.413","0.0","2.0","0.7256975072955952"
"UMLYSI0393","L","","CCC(C)=O","17.2","0.558139534883721","1.2666666666666666","0.8751481828139996","3.6153550716504106","0.5010987918264866","0.0","11.26589917459177","0","4","0.885367308025149","1.2666666666666666","2.39","0.0","2.0","0.8233654148735587"
"UMLYSI0394","V","","CCOCC","16.8","0.5714285714285718","1.0","0.7739975005911665","3.822461852836958","0.36489509089898087","0.0","10.661101907048607","0","4","1.8339850002884623","1.0","2.13","0.0","2.0","0.8209545944814516"
"UMLYSI0395","L","","COCC(C)O","16.4","1.2022031481937014","1.0","0.8892689283368143","4.139918936339995","0.5542292966721748","0.0","12.425204132167778","0","4","0.7193609377704338","1.0","2.6799999999999997","0.0","3.0","0.4829596394625623"
"UMLYSI0396","L","","COC(C)(C)OC","16.4","1.5142339798214075","1.0","1.1204675850666668","5.316496580927726","0.3926505788811163","0.0","11.972549709172307","0","5","1.948397368876519","1.0","2.577","0.0","6.0","0.4852141827968818"
"UMLYSI0397","L","","CCCO","16.2","0.6000000000000005","1.0","0.6869284138184765","2.861427157873053","0.5431964199892814","0.0","11.17145732691678","0","3","0.7295739585136225","1.0","2.121","0.0","1.0","0.8050096820743224"
"UMLYSI0398","T","","COCCOCCOC","16.1","1.9501581564201413","1.0","0.9962965407442229","6.053171996137779","0.34586123413266506","0.0","12.638802705784148","0","6","2.239555434970736","1.0","3.848","0.0","6.0","0.3349580272626465"
"UMLYSI0399","L","","CCOCCO","15.7","1.2844015455266904","1.0","0.7728687522291848","3.9767822295234634","0.4799341794508706","0.0","12.425204132167778","0","4","1.2665414066556506","1.0","2.9079999999999995","0.0","3.0","0.4835459690790556"
"UMLYSI0400","L","","CCOC(=O)OCC","15.3","1.6529336031871935","1.1944444444444444","0.8547607147924278","5.138958433764684","0.4774848610345606","0.0","13.525827942941842","0","5","1.6394319446848296","1.1944444444444444","2.8289999999999997","0.0","6.0","0.3262389865848175"
"UMLYSI0401","V","","CCC(=O)OC","15","0.5581395348837216","1.2380952380952381","0.9147467616546997","4.023603362114274","0.5497436542219539","0.0","13.076372916623269","0","4","0.8221267860233521","1.2380952380952381","2.36","0.0","4.0","0.4976696665349436"
"UMLYSI0402","L","","COCCOCCO","15","1.791168410238284","1.0","0.894328001105757","5.092137301173874","0.4440704848623511","0.0","13.01226907359898","0","5","1.6754887502163474","1.0","3.7670000000000003","0.0","5.0","0.3418062939880371"
"UMLYSI0403","T","","COC(OC)C(C)=O","14.8","1.5540568801814392","1.1944444444444444","1.155132152666667","5.302095140581216","0.5041306906532419","0.0","13.525827942941842","0","5","1.3480368059161334","1.1944444444444444","3.3810000000000002","0.0","8.0","0.3517951300085163"
"UMLYSI0404","T","","COC(OC)(OC)OC","14.8","1.514233979821409","1.0","1.2264421550000002","6.1329931618554525","0.3601430653117866","0.0","13.668908636215214","0","5","2.8104547623168514","1.0","3.2969999999999997","0.0","12.0","0.25"
"UMLYSI0405","L","","COC(C)OC","14.2","0.9239902447061588","1.0","1.03368005288319","4.393846850117352","0.4184487351738496","0.0","12.425204132167778","0","4","1.5165414066556506","1.0","2.262","0.0","4.0","0.4906827252630433"
"UMLYSI0406","L","","CCC=O","13.9","0.5454545454545455","1.3","0.6946637633861336","2.6927053408400363","0.6505149978319906","0.0","12.01211118826268","0","3","0.6754887502163474","1.3","1.9140000000000001","0.0","1.0","0.8375424785009288"
"UMLYSI0407","V","","CC(O)CO","13.7","0.6206896551724138","1.0","0.735683734783","3.178884241376089","0.594439569964495","0.0","12.937780825704762","0","3","0.6734528847818049","1.0","2.7710000000000004","0.0","2.0","0.4792396315747468"
"UMLYSI0408","V","","CCOC(C)=O","13.4","0.558139534883721","1.2380952380952381","0.8312408961547002","4.023603362114273","0.5497436542219539","0.0","13.076372916623269","0","4","0.8221267860233512","1.2380952380952381","2.36","0.0","3.0","0.5072394147578326"
"UMLYSI0409","L","","CC(C)=O","13","0.5294117647058822","1.3","0.8241561480000001","2.908248290463863","0.4729032506370176","0.0","12.01211118826268","0","3","1.7509775004326937","1.3","1.891","0.0","0.0","0.9611959606492967"
"UMLYSI0410","L","","COC(OC)OC","12.8","1.527285879250377","1.0","1.18880954","4.802095140581216","0.3850772527558511","0.0","13.411488531316218","0","4","2.2375941186651622","1.0","2.622","0.0","6.0","0.33333333333333337"
"UMLYSI0411","L","","COC(C)(OC)OC","12.7","1.5142339798214093","1.0","1.1569463208888886","5.724744871391589","0.3922929320004128","0.0","13.01226907359898","0","5","2.139699375973561","1.0","2.9370000000000003","0.0","9.0","0.33333333333333337"
"UMLYSI0412","L","","COCCOC","11.8","1.2136656440092868","1.0","1.0130462220664758","4.230710143300821","0.3871987351738496","0.0","12.425204132167778","0","4","1.8443609377704338","1.0","2.49","0.0","3.0","0.5"
"UMLYSI0413","L","","COC(C)=O","11.7","0.5294117647058828","1.2666666666666666","0.9706800769090911","3.3164965809277263","0.5924245074677015","0.0","13.767777904829645","0","3","0.8645250003933578","1.2666666666666666","1.8609999999999998","0.0","2.0","0.5452918959023121"
"UMLYSI0414","T","","COCOC","10.9","0.5454545454545455","1.0","1.151176925","3.5236033621142737","0.4179485904642344","0.0","12.937780825704762","0","3","1.6545980772559181","1.0","1.991","0.0","2.0","0.5"
"UMLYSI0415","T","","COC(=O)OC","10.5","0.5294117647058825","1.2380952380952381","1.203862586","3.7247448713915894","0.5464904909418549","0.0","14.501369825999998","0","3","1.625814583693912","1.2380952380952381","1.831","0.0","4.0","0.35998755509525454"
"UMLYSI0416","T","","CCO","10.3","0.5714285714285712","1.0","0.5228959588993334","2.1543203766865053","0.593062910911687","0.0","11.813124321170807","0","2","0.7505430557959412","1.0","1.6219999999999999","0.0","0.0","0.9044551442370149"
"UMLYSI0417","L","","C1COCO1","10.3","0.666666666666667","1.0","0.8016173777122502","2.9378169244873686","0.4873100251702876","0.0","13.767777904829645","0","3","1.272727272727273","1.0","2.3449999999999998","0.0","0.0","0.5"
"UMLYSI0418","T","","CC(C(=O)OC)O","9.6","1.445058957654539","1.2142857142857142","0.932781479538956","4.34106044561731","0.6646696569646771","0.0","14.017317988802267","0","4","0.6339850002884626","1.2142857142857142","2.5729999999999995","0.0","6.0","0.3857100718730381"
"UMLYSI0419","L","","CCOC=O","9.2","0.5454545454545457","1.2666666666666666","0.8386324512210003","3.1009536313038994","0.6949146629676184","0.0","13.767777904829645","0","3","0.6140806820148605","1.2666666666666666","1.884","0.0","2.0","0.50602210640087"
"UMLYSI0420","V","","OCCO","8.2","0.6666666666666662","1.0","0.5710845201861335","2.3086407533730107","0.5785580060704263","0.0","13.446075178144268","0","2","1.4000000000000004","1.0","2.5","0.0","1.0","0.5"
"UMLYSI0421","L","","CO","6.6","1.1277094610071863","1.0","0.44461290484899996","1.4472135954999579","0.6934264036172707","0.0","12.453993984603809","0","1","0.7924812503605783","1.0","1.1230000000000002","0.0","0.0","1.0"
